Customer_ID,Age,Gender,Annual_Income,Spending_Score,City,Review_Text,Membership_Duration,Purchase_Frequency,Satisfaction_Rating,Income_to_Spending_Ratio,Age_Group,Is_High_Spender,Income_Category,Purchase_Intensity,Engagement_Score,Customer_Segment,City_Tier,Review_Length,Positive_Feedback,Avg_Spend_per_Visit,Loyalty_Index,Has_Long_Membership,Digital_Engagement,Churn(target)
1712,53,Male,103029,46,,Loved it,,12,5,2192.106383,Middle-Aged,0,High,,,A,Tier 1,8,0,3944.88809,9.196968197,,0.438015522,0
1713,69,Female,107838,32,Mumbai,Excellent,6,18,3,3267.818182,Senior,0,High,57.6,7.446005425,D,Tier 3,9,0,948.0202098,9.527213533,1,0.829695065,0
1715,42,Male,156668,75,,Average quality,1,12,,2061.421053,Middle-Aged,1,Very High,90,5.543903458,,Tier 3,15,1,2481.769917,8.475995033,0,,0
1716,21,Female,155969,55,Mumbai,Excellent,5,,4,2785.160714,,0,Very High,38.5,4.142073431,B,,,1,4488.802127,2.815278005,0,0.416036997,1
1717,48,Male,65337,96,Chennai,Could be better,3,12,5,673.5773196,Middle-Aged,1,Medium,115.2,1.594057898,C,Tier 1,15,0,6646.629922,1.821232242,,0.272550533,0
1719,30,Other,188337,74,Kolkata,Excellent,6,1,,2511.16,Adult,1,Very High,7.4,3.690424512,C,Tier 2,9,1,7013.393018,8.216671676,1,0.01897615,1
1720,35,Male,165338,,Chennai,,4,18,4,4862.882353,Adult,0,Very High,59.4,7.025238089,D,Tier 1,8,,2505.292675,7.106474777,0,0.159444156,0
1722,18,Female,77204,57,Chennai,Loved it,7,7,3,1331.103448,Youth,0,Medium,39.9,3.752483762,,Tier 3,8,1,4640.793262,9.010873319,1,0.811042942,0
1723,,Other,179204,71,Bangalore,Very bad,9,5,2,2488.944444,Youth,1,Very High,35.5,4.673126208,A,Tier 1,,0,3135.439703,3.126343662,1,0.271779175,1
1725,25,Male,29873,91,Mumbai,Excellent,6,3,,324.7065217,Youth,1,Low,27.3,5.964425794,B,Tier 3,,1,2157.838919,4.820288517,1,0.821503144,0
1726,56,Other,135375,63,Mumbai,Could be better,6,9,1,2115.234375,,0,High,56.7,4.425967039,D,Tier 1,15,1,4006.595054,4.339075484,1,0.945769296,0
1728,42,Other,66015,76,Delhi,Very bad,,18,2,857.3376623,Middle-Aged,1,Medium,136.8,5.23190909,A,Tier 1,8,1,3726.937168,3.057571868,0,0.180858017,0
1729,30,Female,35791,97,Kolkata,Good product,5,16,5,365.2142857,Adult,1,Low,155.2,9.509813074,D,Tier 3,12,,3819.869434,9.823520841,0,,1
1730,45,Female,121444,94,Delhi,Average quality,1,11,5,1278.357895,Middle-Aged,1,High,103.4,2.323270083,B,,15,0,1523.78094,9.723649261,0,0.280459994,0
1731,28,Other,171007,,Delhi,Loved it,4,1,4,1943.261364,Adult,1,,8.7,8.7078384,A,Tier 3,8,1,6923.144462,,0,0.312829117,1
1734,66,Female,185707,27,Kolkata,Could be better,2,19,2,6632.392857,Senior,0,Very High,51.3,1.706665507,B,Tier 3,15,0,1947.320523,1.201668368,0,,0
1735,61,Male,46081,22,Delhi,Could be better,1,13,2,2003.521739,Senior,0,Low,28.6,4.798617743,A,Tier 2,15,1,,5.552000875,0,0.34272013,0
1741,39,Female,100771,94,Kolkata,Average quality,2,4,5,1060.747368,,1,High,,3.504111604,C,Tier 1,15,0,1485.437728,1.602132661,0,0.329463556,0
1742,45,,73019,61,,Not satisfied,6,9,3,1177.725806,Middle-Aged,0,Medium,54.9,1.63088469,B,Tier 1,13,0,1610.987472,3.217466151,1,0.70264472,0
1744,26,Other,136278,11,Chennai,,1,8,5,,Adult,0,,8.8,8.162011015,D,Tier 3,13,1,226.9108406,1.208674106,0,0.954927176,0
1748,19,Male,158069,39,Kolkata,Good product,,11,1,3951.725,Youth,0,Very High,42.9,1.494836881,D,Tier 1,12,,2968.93205,9.481355844,0,0.162702702,1
1749,37,Male,172117,32,Kolkata,Could be better,,4,,5215.666667,Adult,0,Very High,12.8,1.263858479,D,Tier 3,15,0,1810.608564,3.466386027,0,0.155568061,0
1750,41,Male,31801,53,Kolkata,Could be better,7,,4,588.9074074,Middle-Aged,0,Low,10.6,6.845979245,A,Tier 2,15,1,3913.215726,6.659808358,1,0.631158078,0
1751,58,Female,74460,62,Kolkata,Loved it,8,2,3,1181.904762,Middle-Aged,0,Medium,12.4,5.404614267,B,Tier 1,8,1,5176.674601,5.459839973,1,0.553523954,0
1752,32,Other,29265,12,Mumbai,Not satisfied,8,19,5,2251.153846,Adult,0,Low,22.8,5.445269508,D,Tier 3,13,0,400.2230322,9.836150243,1,0.575138441,1
1754,41,Female,,15,Kolkata,Very bad,4,3,5,,Middle-Aged,,Low,4.5,8.973096615,D,Tier 3,8,0,685.4718379,8.368876923,0,0.074932086,1
1756,60,Female,171388,3,Bangalore,Very bad,5,16,2,42847,,0,,,5.43686102,B,Tier 3,8,0,151.8594276,1.143974323,0,0.830923125,1
1758,61,Female,134010,,Mumbai,Average quality,1,4,5,2978,Senior,0,High,17.6,1.864992979,A,Tier 2,15,,4201.584121,1.846396684,0,0.631680701,0
1759,30,Male,166768,45,Chennai,Good product,4,14,1,3625.391304,Adult,0,Very High,63,4.554774996,C,Tier 1,12,1,1923.524897,6.816965009,0,0.009352638,1
1760,29,Female,146457,,Delhi,Loved it,7,19,3,1952.76,Adult,1,,140.6,1.284379568,D,Tier 1,8,0,2205.465893,2.911416077,1,0.690465944,0
1762,27,Male,129236,88,Mumbai,Good product,4,14,3,1452.089888,Adult,1,High,123.2,3.080573841,C,Tier 3,12,0,5845.26883,7.469463581,0,0.675003471,0
1763,54,Other,194326,83,Bangalore,Average quality,9,13,3,2313.404762,Middle-Aged,1,Very High,107.9,4.307787531,C,,15,0,4290.757245,5.360241919,,,0
1764,25,Male,55010,55,Mumbai,Loved it,,16,1,982.3214286,Youth,0,Medium,88,8.907226414,D,Tier 1,8,0,683.1755616,6.180394122,1,0.258956092,0
1765,54,Female,118943,38,Mumbai,Not satisfied,1,2,5,3049.820513,Middle-Aged,0,High,7.6,5.921255166,A,Tier 2,13,0,2237.668332,6.244100872,0,0.205541901,0
1769,33,Other,63258,31,Mumbai,Could be better,1,2,1,1976.8125,Adult,,Medium,6.2,7.633962824,A,Tier 1,,0,1997.965958,5.776857551,0,0.83559624,1
1771,24,Male,56160,85,Mumbai,Could be better,8,12,2,653.0232558,,1,,102,,D,Tier 1,15,0,3188.950736,9.058166805,1,0.988117577,0
1772,34,Female,91185,14,Chennai,Very bad,8,,4,,Adult,0,Medium,22.4,,A,Tier 2,8,0,1220.329254,3.912739015,1,0.916031535,0
1773,56,Other,136582,11,Chennai,Excellent,4,19,3,11381.83333,Middle-Aged,0,High,,7.075493477,C,Tier 3,9,1,888.38733,5.488671516,0,0.302305536,0
1774,51,Female,159810,50,Bangalore,Could be better,9,6,3,3133.529412,Middle-Aged,0,Very High,30,6.71067059,C,Tier 2,15,0,3811.152217,8.186425935,1,0.964745891,0
1775,26,Male,23089,33,Mumbai,Good product,,,4,679.0882353,Adult,0,,29.7,8.586141028,A,Tier 1,12,0,2380.529998,7.830660607,1,0.460906312,1
1776,,Female,96208,56,Delhi,Loved it,7,12,5,1687.859649,Middle-Aged,0,Medium,67.2,7.895553304,B,Tier 2,8,1,1226.769445,3.58659346,1,0.379935476,1
1777,42,Female,,92,Bangalore,Could be better,8,8,2,1417.741935,Middle-Aged,1,High,73.6,6.439625485,D,Tier 2,15,0,3307.293909,1.063639147,1,0.274803706,0
1782,60,Male,191128,87,Mumbai,Could be better,3,,3,2171.909091,Middle-Aged,,Very High,60.9,6.995755885,D,Tier 1,15,,4777.087523,1.019564054,0,0.020343937,0
1783,36,Other,,50,Kolkata,Excellent,2,13,1,2546.588235,Adult,0,High,65,3.134660154,B,Tier 1,9,1,605.0240727,9.439419553,0,0.004588029,0
1786,49,Other,181897,9,Kolkata,Excellent,6,13,2,18189.7,Middle-Aged,0,Very High,11.7,7.118873328,,Tier 3,9,1,699.9976023,6.950496783,1,0.666196608,0
1788,51,,29269,12,Mumbai,,8,6,1,,Middle-Aged,,Low,7.2,1.693290233,C,Tier 1,15,1,543.976378,8.164771266,,0.338493315,0
1791,58,Other,168620,97,Mumbai,Excellent,3,10,1,1720.612245,Middle-Aged,1,Very High,97,1.002996711,D,Tier 1,9,0,,8.744056621,,0.379954387,0
1793,52,Male,161215,12,Bangalore,Loved it,4,6,3,12401.15385,Middle-Aged,0,Very High,7.2,3.135648493,A,Tier 3,8,1,540.0096571,6.504481565,,0.805232277,0
1795,65,Male,139181,70,Delhi,Average quality,9,10,4,1960.295775,Senior,0,High,70,3.87219019,C,Tier 2,,0,4750.529636,7.812337489,1,0.247545566,0
1796,50,Other,85431,89,Chennai,Good product,8,18,3,949.2333333,Middle-Aged,1,Medium,160.2,3.661947112,D,Tier 1,12,1,3435.372744,2.010652493,1,0.402641085,0
1797,60,Male,193615,,Bangalore,Very bad,8,8,5,5232.837838,Middle-Aged,0,Very High,,9.579899444,A,Tier 1,8,1,,8.279033915,1,0.43491788,0
1798,61,Other,,30,Chennai,Could be better,6,13,2,2244.193548,Senior,0,Medium,39,2.210207975,B,Tier 1,15,1,980.56025,3.809174381,1,0.399930863,0
1800,50,Female,,77,Chennai,Not satisfied,6,11,2,1992.217949,,1,Very High,84.7,2.583489496,C,Tier 3,13,,1014.913439,7.089183164,1,0.129799801,0
1803,53,Female,26464,99,Bangalore,Very bad,3,11,3,264.64,Middle-Aged,1,Low,108.9,2.272216374,B,Tier 1,8,1,3870.011172,3.704235351,0,0.542531088,0
1804,,Other,180625,37,,Loved it,9,19,5,4753.289474,Adult,0,Very High,70.3,5.199812207,D,Tier 1,8,1,2468.91391,5.178973973,1,0.33186361,1
1805,25,Female,117037,19,Kolkata,Excellent,3,1,2,5851.85,Youth,0,High,1.9,6.592878632,C,Tier 1,9,1,1449.332553,4.955191654,0,0.203922553,1
1806,25,Male,117170,77,Chennai,Average quality,5,12,2,1502.179487,Youth,,High,92.4,9.865857577,A,Tier 3,15,1,5447.113072,9.074150125,0,0.637116575,0
1807,54,Female,122892,98,Delhi,Very bad,8,2,5,1241.333333,Middle-Aged,1,,19.6,9.984656568,B,,8,0,2138.175687,9.541265878,1,0.09371048,0
1810,34,Male,179978,,Chennai,Excellent,3,7,4,1874.770833,Adult,1,Very High,66.5,2.670532216,B,Tier 1,9,1,8170.871885,7.400142294,0,0.68279845,0
1811,64,Male,25499,29,Chennai,Average quality,7,15,1,849.9666667,Senior,0,Low,43.5,7.360247476,B,,15,1,1202.415936,,1,0.196546264,1
1813,37,Other,76523,86,Chennai,Loved it,5,7,2,879.5747126,Adult,1,Medium,60.2,1.20398789,C,Tier 3,8,1,1683.796983,6.596034657,0,0.652190785,1
1816,49,Female,170457,43,Bangalore,Loved it,6,16,2,3874.022727,,0,Very High,68.8,3.304963544,D,Tier 1,8,1,1709.472733,3.727933964,1,0.710332991,0
1817,21,Male,39267,40,Delhi,Very bad,4,17,4,957.7317073,Youth,0,Low,68,7.878585087,C,Tier 1,8,1,520.206055,3.48162676,0,0.215106881,1
1818,47,Other,30976,2,Mumbai,Loved it,3,10,,10325.33333,Middle-Aged,,Low,2,6.006139531,B,Tier 3,8,1,47.13887123,2.968938753,0,0.458374192,1
1820,49,Other,,29,Delhi,,9,2,1,1302.166667,Middle-Aged,0,Low,5.8,5.345514113,,Tier 1,8,1,2103.524869,,1,0.051612183,0
1822,35,Male,,25,Delhi,Very bad,1,17,2,4168.769231,Adult,0,High,42.5,8.240799654,,Tier 3,8,0,2005.058645,6.437978921,0,0.73169919,1
1823,45,,94854,80,Delhi,Excellent,2,1,4,1171.037037,,1,Medium,8,3.878654436,B,Tier 2,,0,5480.796318,4.819520876,0,0.306640032,0
1824,68,Female,77986,42,Delhi,Very bad,7,19,1,1813.627907,Senior,0,Medium,79.8,2.381473016,C,Tier 2,8,1,521.5554539,6.399201364,1,0.26696194,1
1825,,Other,100691,44,Kolkata,Not satisfied,9,16,4,2237.577778,Adult,0,High,70.4,,D,Tier 3,13,0,1983.086548,5.076111704,,0.583219268,0
1827,66,Other,189635,,Kolkata,Very bad,9,17,5,2257.559524,Senior,1,Very High,141.1,5.194592059,C,Tier 3,,0,8137.192872,4.919284831,1,0.744057237,1
1828,48,Other,170259,84,Delhi,Not satisfied,9,9,4,2003.047059,Middle-Aged,1,Very High,75.6,1.000083664,,Tier 1,13,1,5471.823429,6.112355523,1,0.102121099,0
1829,26,Other,56701,11,Chennai,Not satisfied,9,2,2,4725.083333,Adult,0,Medium,2.2,4.633193597,A,Tier 1,13,1,123.3253534,8.870518831,1,0.686095992,1
1830,25,Male,197763,67,Chennai,Loved it,2,1,3,2908.279412,Youth,0,Very High,6.7,3.327364348,A,Tier 3,8,0,1835.413438,1.232803736,0,0.987728983,1
1831,51,Male,151300,46,Mumbai,Good product,9,1,1,3219.148936,Middle-Aged,0,Very High,4.6,9.854471287,,,12,,2942.56932,5.648853928,1,0.384904969,0
1835,55,Other,183996,64,Kolkata,Not satisfied,4,11,4,2830.707692,Middle-Aged,0,Very High,,9.804235167,A,Tier 2,,1,,,0,0.53503729,1
1837,40,Male,70906,64,Mumbai,Very bad,6,9,4,1090.861538,Adult,0,Medium,57.6,9.686372972,A,Tier 3,8,1,3052.689586,3.827724675,1,0.375048079,0
1839,51,Other,63158,81,Chennai,Could be better,,13,4,770.2195122,Middle-Aged,1,Medium,105.3,4.812201361,,Tier 2,15,1,3188.54833,1.658256589,1,0.846593357,0
1841,64,Female,37509,38,Chennai,Loved it,3,16,5,961.7692308,Senior,0,Low,,4.025093823,D,Tier 1,8,0,2389.67982,2.92823064,0,0.850498399,0
1842,61,Other,133627,20,Bangalore,Good product,2,19,2,6363.190476,Senior,0,High,,1.272493912,B,Tier 3,12,0,1935.606721,4.184932162,0,0.943602096,1
1843,66,Female,166259,56,Delhi,Excellent,7,4,1,2916.824561,Senior,0,Very High,,2.732694768,B,Tier 2,9,0,,1.273856821,1,0.788779832,1
1844,60,Male,44354,,Chennai,Not satisfied,2,15,5,498.3595506,Middle-Aged,,Low,132,7.771095757,D,Tier 1,13,1,4422.146409,6.586820576,0,0.756041394,0
1846,52,Female,168369,61,Mumbai,Could be better,3,2,4,2715.629032,Middle-Aged,0,Very High,12.2,3.176329771,D,Tier 2,15,1,2044.794553,4.530569119,0,0.634099686,1
1847,69,Other,156260,82,Delhi,Good product,,12,2,1882.650602,Senior,1,Very High,,3.901768605,B,Tier 2,12,1,6874.762765,8.007292075,0,,1
1849,,Female,62137,4,Bangalore,Loved it,9,2,,12427.4,Adult,0,Medium,0.8,4.037550206,B,,8,1,116.7832905,7.473905374,1,0.822283221,1
1851,30,Female,145211,36,Kolkata,Average quality,1,1,1,3924.621622,Adult,0,High,,3.54503625,B,,15,1,,8.64723388,0,0.289725557,0
1852,37,Other,165417,3,Kolkata,Very bad,7,3,2,41354.25,Adult,0,Very High,0.9,6.837073317,D,Tier 1,8,1,,3.179086846,1,0.079515934,0
1853,26,Other,108095,,Kolkata,Very bad,7,16,4,2844.605263,Adult,0,High,,5.909808489,D,Tier 1,8,1,2612.859095,4.966998873,1,0.422748804,0
1854,55,Female,155639,84,Kolkata,Excellent,2,18,5,1831.047059,Middle-Aged,,Very High,151.2,4.503338076,B,Tier 2,9,0,,1.749166731,0,0.520102643,0
1855,,Other,70508,69,Kolkata,Very bad,9,11,4,,Youth,0,Medium,75.9,1.162149829,A,Tier 1,8,1,1739.369459,2.10973785,1,0.459567309,0
1856,52,,114699,88,Mumbai,Average quality,2,4,2,1288.752809,Middle-Aged,,High,35.2,9.777710619,A,,15,1,4094.841598,2.659301958,,0.591152293,0
1857,27,Male,76116,28,Delhi,Excellent,9,13,2,,Adult,,Medium,,3.550034253,,Tier 1,9,0,1586.065001,1.394468609,1,0.365014174,0
1858,26,Other,41576,,Bangalore,Not satisfied,1,19,2,451.9130435,Adult,,Low,172.9,6.224943897,D,Tier 1,,,1008.322042,3.186568002,0,0.286658319,0
1859,69,Male,182696,74,Kolkata,Very bad,,16,3,2435.946667,Senior,1,Very High,118.4,1.04183352,A,Tier 2,8,0,6672.804016,4.151497212,0,,0
1861,63,Other,52574,44,Bangalore,Good product,3,19,3,1168.311111,,0,Medium,83.6,7.579971646,B,Tier 3,12,0,,4.197533523,0,0.673999427,0
1863,,Male,94694,6,Mumbai,Very bad,3,17,2,13527.71429,Adult,0,Medium,10.2,6.851522634,D,Tier 1,,1,,1.519238993,,0.572766458,0
1864,54,Female,70492,93,Delhi,Could be better,7,10,4,749.9148936,Middle-Aged,1,,93,2.412805556,B,Tier 1,15,1,5217.352757,5.486300598,1,0.979151162,0
1866,55,Male,,73,Kolkata,Average quality,8,,4,2058.662162,Middle-Aged,1,Very High,94.9,4.640647679,B,Tier 1,15,0,1908.594617,3.637724901,1,0.725477689,0
1867,22,Other,20654,40,Delhi,Loved it,6,12,4,503.7560976,Youth,0,Low,48,2.593519271,D,Tier 3,8,0,680.5376784,2.428742739,1,0.946650083,0
1869,40,Male,119525,8,Kolkata,Could be better,6,17,1,13280.55556,Adult,0,High,13.6,9.106160935,A,Tier 1,15,1,305.9476601,9.518565902,1,0.210716874,0
1871,47,Female,44624,,Delhi,Excellent,2,1,5,756.3389831,Middle-Aged,0,Low,5.8,6.449183742,B,Tier 1,9,0,,9.9498312,0,0.479345771,1
1873,58,Female,70390,83,Chennai,Not satisfied,8,,3,837.9761905,Middle-Aged,1,Medium,132.8,8.176678534,B,Tier 3,13,1,4077.979938,8.216919568,1,0.230045826,1
1874,22,Female,51556,27,Delhi,Could be better,8,8,3,1841.285714,Youth,,Medium,21.6,2.748130822,C,Tier 3,,1,2410.635589,,1,0.410856752,0
1876,53,Female,25529,50,Bangalore,Very bad,3,7,5,500.5686275,Middle-Aged,0,Low,35,2.502586051,A,Tier 3,8,0,1508.235854,2.292318085,0,0.307827789,0
1877,66,,,27,Mumbai,Could be better,2,8,1,2294.535714,Senior,0,Medium,21.6,9.916383156,A,Tier 3,15,1,572.0692903,5.861881701,0,0.900566235,0
1878,55,Other,135140,63,Bangalore,Very bad,4,1,3,2111.5625,Middle-Aged,0,High,6.3,3.205077957,A,Tier 1,8,1,4139.69601,9.171302837,0,0.865170986,0
1880,58,Female,,1,Bangalore,Average quality,4,19,3,81091,Middle-Aged,0,Very High,1.9,6.163118383,D,Tier 3,15,1,98.32138454,2.31006023,0,0.203993841,0
1881,48,Male,183045,47,Delhi,Good product,5,14,2,3813.4375,,0,Very High,65.8,8.319278416,,Tier 1,12,0,853.2507577,,0,0.158857536,0
1882,67,Male,134012,57,Bangalore,Average quality,4,8,2,2310.551724,Senior,0,High,45.6,2.258690523,,Tier 1,15,0,691.0408821,3.766636897,0,0.291719324,0
1883,57,Male,79946,55,Bangalore,Very bad,,9,4,1427.607143,Middle-Aged,0,Medium,49.5,9.017137465,A,Tier 2,8,0,883.7024044,4.998713824,1,0.801562995,0
1885,64,Other,96396,98,Mumbai,Very bad,8,19,3,973.6969697,Senior,1,Medium,186.2,1.84226807,B,Tier 1,8,0,,9.147024312,1,0.698561025,0
1887,19,Male,92573,84,Chennai,Very bad,5,6,1,1089.094118,Youth,1,Medium,50.4,3.373607683,C,Tier 2,8,1,1337.622016,2.079777773,0,0.197195865,0
1888,21,Male,,57,Kolkata,Very bad,6,1,3,2440.413793,Youth,0,High,5.7,4.150901244,C,Tier 2,8,1,709.1934436,9.611818839,1,,1
1889,23,Male,123262,37,Delhi,Excellent,3,15,5,3243.736842,Youth,0,High,55.5,1.893935248,A,Tier 1,9,0,2684.279932,3.367227096,0,0.982572937,0
1890,38,Male,40991,70,Chennai,Very bad,2,1,3,577.3380282,Adult,,Low,7,3.705866857,A,Tier 1,8,1,5994.656663,3.946906627,0,0.123987207,0
1891,39,,60718,,Bangalore,Loved it,2,9,1,1958.645161,Adult,0,Medium,27,2.075332855,C,,8,1,778.3082927,5.493151062,0,0.555685543,0
1892,23,Female,85030,70,Mumbai,Good product,3,17,4,1197.605634,,0,Medium,119,1.178188571,A,Tier 3,12,,6983.113021,,,0.98186255,0
1893,38,Other,119041,35,Delhi,Very bad,,16,2,3306.694444,Adult,0,High,56,1.27882858,D,Tier 2,8,0,2598.603182,5.469995628,1,0.101163541,0
1894,47,Female,194899,25,Bangalore,Excellent,,7,4,7496.115385,Middle-Aged,0,Very High,17.5,3.268873586,B,Tier 3,9,,,3.866626338,0,,0
1895,30,Other,49483,89,Mumbai,,6,13,4,549.8111111,Adult,1,Low,115.7,2.977947255,D,Tier 3,15,1,3942.672172,1.452132093,1,0.630652682,0
1896,29,Female,127792,34,Delhi,Not satisfied,4,12,4,3651.2,Adult,0,High,40.8,,D,Tier 3,13,0,3104.409677,2.633183679,,,0
1898,66,Female,78466,12,Chennai,Excellent,3,1,4,6035.846154,Senior,0,Medium,1.2,3.165803322,C,Tier 2,9,0,,2.363229012,0,0.300110798,0
1900,68,,179094,8,Chennai,Average quality,7,8,3,19899.33333,Senior,0,Very High,6.4,4.669039806,C,Tier 3,15,0,192.5059887,4.39317871,1,0.903724226,0
1901,21,Male,32963,99,Kolkata,Could be better,1,6,3,329.63,Youth,1,Low,59.4,,B,Tier 1,15,0,7455.498628,3.215180005,0,0.220849817,0
1902,48,Female,75390,14,Kolkata,,3,18,1,5026,Middle-Aged,0,Medium,25.2,2.710340331,B,Tier 3,8,1,842.0381899,3.33472376,0,0.629350591,0
1904,27,Other,35577,17,Delhi,Good product,8,4,5,1976.5,Adult,0,Low,6.8,7.331168479,A,Tier 3,12,1,576.9499988,,1,,0
1905,65,Female,192208,38,Kolkata,Very bad,7,11,2,,Senior,0,Very High,41.8,2.298722342,A,Tier 1,,1,3665.086071,9.073881381,,,1
1906,62,Female,191236,37,Bangalore,Very bad,5,1,5,,Senior,0,Very High,3.7,8.676545989,D,Tier 2,8,0,730.3740105,2.467882055,0,0.286881898,0
1907,36,Other,46502,14,Mumbai,Could be better,9,17,3,,Adult,0,Low,23.8,7.505687617,D,Tier 2,15,,848.7643843,,1,0.184886497,0
1909,31,Other,185637,5,Mumbai,,3,8,3,30939.5,Adult,0,Very High,4,3.851246198,C,Tier 2,9,1,285.9123791,4.847406852,0,0.954271776,0
1910,60,Male,146083,61,Delhi,Not satisfied,5,19,5,2356.177419,,0,High,115.9,9.546354958,D,,13,,3242.104129,1.790508835,0,0.649812031,0
1912,49,Other,185390,5,Mumbai,Excellent,9,12,3,30898.33333,Middle-Aged,,Very High,6,6.247834691,B,Tier 3,9,1,202.9801542,2.78414133,1,0.527101019,0
1913,,Female,153922,50,Delhi,,,19,3,3018.078431,Middle-Aged,0,Very High,95,2.566452973,B,Tier 3,8,1,2415.129621,9.684503339,1,0.030808674,0
1914,44,Female,72066,36,Chennai,,,2,4,1947.72973,Middle-Aged,0,Medium,7.2,,B,Tier 3,15,1,,7.817393549,0,0.058315664,0
1915,64,Male,78560,99,,Not satisfied,9,8,1,785.6,Senior,1,Medium,,6.292932687,A,Tier 3,13,1,7544.268229,8.367779697,,0.710493316,0
1916,63,Male,92394,32,Kolkata,Average quality,6,13,5,2799.818182,Senior,0,Medium,41.6,4.084606246,A,Tier 2,15,0,2671.834512,,1,0.372709512,1
1918,69,Other,154457,75,Mumbai,Good product,5,16,3,2032.328947,Senior,1,Very High,120,6.475629049,C,Tier 1,12,1,2941.676782,6.984327256,0,0.689617316,0
1920,39,Female,45279,26,Mumbai,Not satisfied,6,8,4,1677,Adult,0,Low,20.8,2.884133044,C,Tier 3,13,0,,6.077615751,1,,0
1921,27,Male,166115,70,Mumbai,Loved it,9,5,5,2339.647887,Adult,0,Very High,35,2.69222714,C,Tier 1,8,0,929.1362526,6.920007463,1,0.649822062,0
1922,45,Male,192409,68,Mumbai,Average quality,8,9,2,2788.536232,Middle-Aged,,Very High,61.2,9.12590201,C,Tier 2,15,0,1291.129886,3.102397937,1,0.426082313,0
1924,40,,73639,21,Mumbai,Not satisfied,7,16,,3347.227273,Adult,0,,33.6,3.742625805,D,Tier 3,13,0,1435.66075,,1,,0
1925,33,Female,20294,72,Bangalore,Loved it,5,4,5,278,Adult,1,Low,28.8,9.613270945,A,Tier 1,8,0,6042.424416,4.299555728,0,0.686067697,0
1926,28,Male,141670,82,Chennai,Very bad,6,,5,1706.86747,Adult,1,High,139.4,8.463272424,A,Tier 3,8,0,3004.409855,9.722505398,1,0.845995856,0
1927,18,Female,106840,,Delhi,Could be better,1,16,5,1187.111111,Youth,1,,142.4,9.613506668,D,Tier 1,15,1,8395.239556,6.76752664,0,,0
1929,39,Other,128721,33,Kolkata,Very bad,7,11,5,3785.911765,Adult,0,High,36.3,9.125561156,C,Tier 3,8,0,2342.466686,3.29364149,1,0.021412396,1
1930,22,Female,28521,94,Mumbai,Excellent,,9,3,,Youth,1,Low,84.6,6.996114136,D,Tier 3,9,1,7258.157904,9.655100152,0,0.452741815,0
1931,25,Male,98282,49,Bangalore,Not satisfied,2,1,4,1965.64,Youth,0,Medium,4.9,1.567620597,A,Tier 3,13,,3766.228011,1.392403288,,0.170571553,0
1932,23,Male,137409,61,Delhi,Not satisfied,8,,2,,Youth,0,High,115.9,5.855636022,A,Tier 2,13,1,,6.715171631,1,0.652934616,1
1933,31,Other,109051,54,Bangalore,Average quality,5,8,2,1982.745455,Adult,0,High,43.2,,B,Tier 2,15,1,4075.969018,8.445103055,0,0.834674122,1
1934,47,Male,42738,79,Bangalore,Loved it,8,,3,,Middle-Aged,1,Low,102.7,7.635218395,C,Tier 2,8,1,6555.986735,2.781955555,1,0.415835122,1
1935,59,Female,60733,88,Kolkata,Very bad,,1,3,682.3932584,Middle-Aged,1,Medium,,9.202944771,C,Tier 3,8,1,7727.761609,4.609043582,0,0.043765082,0
1936,26,Male,,24,Delhi,Loved it,,,4,4288.04,,0,High,38.4,3.437552484,B,Tier 2,8,1,,8.399542067,,0.636902193,1
1939,32,Male,107759,34,Kolkata,Could be better,7,2,4,3078.828571,Adult,0,High,6.8,3.300793044,D,Tier 3,15,1,,2.322991424,1,0.843874562,0
1940,43,Other,130114,87,Chennai,Average quality,3,,4,1478.568182,Middle-Aged,1,,165.3,,A,Tier 2,15,0,4582.902696,9.222760781,0,0.912020004,0
1943,26,Male,52991,91,Chennai,Excellent,6,16,3,575.9891304,Adult,1,Medium,145.6,,,Tier 3,9,,4151.903464,3.977090382,1,0.298191445,0
1944,27,Other,134003,63,Mumbai,Good product,2,17,3,,Adult,0,High,107.1,4.267929885,A,Tier 3,12,1,,6.345836101,0,0.069622538,0
1945,37,Female,198703,38,Mumbai,Could be better,2,1,,5094.948718,Adult,0,Very High,3.8,2.45010607,D,Tier 3,,1,2651.911473,4.697172987,0,0.860769905,0
1946,19,Other,72949,17,Chennai,,7,9,5,4052.722222,Youth,0,Medium,15.3,7.24105757,B,Tier 2,12,1,1644.830138,7.391420031,1,0.961579261,1
1947,27,Male,122877,30,Chennai,Not satisfied,7,1,3,3963.774194,Adult,0,High,3,2.141123609,D,Tier 3,13,1,,6.802511407,1,0.14273407,0
1950,52,Female,197833,61,Kolkata,Could be better,1,12,4,3190.854839,Middle-Aged,0,Very High,73.2,4.205064072,A,Tier 2,15,1,3104.847417,1.909885891,0,0.538357157,0
1951,33,Other,131266,94,Mumbai,Excellent,3,9,1,1381.747368,Adult,1,High,84.6,4.324677501,C,Tier 3,9,1,3834.073289,3.797634438,0,,0
